PLAYER_NAME,BAT_DATE,BAT_TM,BAT_OPP,BAT_G,BAT_PA,BAT_AB,BAT_R,BAT_H,BAT_2B,BAT_3B,BAT_HR,BAT_RBI,BAT_BB,BAT_IBB,BAT_SO,BAT_HBP,BAT_SH,BAT_SF,BAT_GDP,BAT_SB,BAT_CS,BAT_BA,BAT_OBP,BAT_SLG,BAT_OPS,BAT_MLBID,BAT_TB,BAT_H_R_RBI,BAT_HITTER_FANTASY_EST,PIT_DATE,PIT_TM,PIT_OPP,PIT_G,PIT_GS,PIT_W,PIT_L,PIT_SV,PIT_IP,PIT_H,PIT_R,PIT_ER,PIT_BB,PIT_SO,PIT_HR,PIT_HBP,PIT_ERA,PIT_BF,PIT_PIT,PIT_STR,PIT_WHIP,PIT_MLBID,PIT_K_PER_IP,SC_AVG_EXIT_VELO,SC_AVG_LAUNCH_ANGLE,SC_XBA,SC_XSLG,SC_HARD_HIT_RATE,SC_BARREL_RATE_EST,LAST_HIT_RESULT_DATE,LAST_HIT_OPPONENT,LAST_HIT_PA,LAST_HIT_AB,LAST_HIT_H,LAST_HIT_R,LAST_HIT_RBI,LAST_HIT_HR,LAST_HIT_BB,LAST_HIT_HBP,LAST_HIT_SO,LAST_HIT_SB,LAST_HIT_SINGLES,LAST_HIT_DOUBLES,LAST_HIT_TRIPLES,LAST_HIT_TOTAL_BASES,LAST_HIT_H_PLUS_R_PLUS_RBI,LAST_HIT_HITTER_FANTASY_PP,LAST_PIT_RESULT_DATE,LAST_PIT_OPPONENT,LAST_PIT_IP,LAST_PIT_OUTS,LAST_PIT_K,LAST_PIT_ER,LAST_PIT_BB,LAST_PIT_HITS_ALLOWED,LAST_PIT_HR_ALLOWED,LAST_PIT_PITCHES,LAST_PIT_WIN,LAST_PIT_QUALITY_START,LAST_PIT_PITCHER_FANTASY_PP
A.J. EWING,"Jul 10, 2026",NYM,BOS,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,805999.0,0.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,82.79799999999999,16.28,0.3668846153846153,0.7183461538461539,0.096551724137931,0.0068965517241379,2026-07-10,BOS,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,
A.J. MINTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",NYM,BOS,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,,7.0,26.0,16.0,,621345.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,BOS,1.0,3.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
AARON ASHBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",MIL,PIT,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,,6.0,24.0,15.0,,676879.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,PIT,1.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0
AARON CIVALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",ATH,CWS,1.0,0.0,0.0,1.0,0.0,2.1,6.0,4.0,4.0,1.0,4.0,0.0,0.0,,14.0,58.0,36.0,,650644.0,1.9047619047619049,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,CWS,2.1,7.0,4.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0
AARON NOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",PHI,DET,1.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,2.0,8.0,1.0,0.0,,20.0,84.0,50.0,,605400.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,DET,5.0,15.0,8.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,33.0
ADLEY RUTSCHMAN,"Jul 10, 2026",BAL,KC,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,668939.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,84.89111111111112,20.866666666666667,0.336576923076923,0.4215384615384616,0.088235294117647,0.0,2026-07-10,KC,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,,,,,,,,,,,,,
ALAN RODEN,"Jul 10, 2026",MIN,LAA,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,702176.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,87.58235294117648,21.11764705882353,0.3378571428571429,0.6221428571428571,0.1777777777777777,0.0,2026-07-10,LAA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ALEC BOHM,"Jul 10, 2026",PHI,DET,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,664761.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,83.56140350877193,20.350877192982452,0.3472222222222222,0.6795555555555555,0.08125,0.0125,2026-07-10,DET,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,
ALEC BURLESON,"Jul 10, 2026",STL,ATL,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,676475.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,86.77213114754099,13.475409836065571,0.3247096774193548,0.535258064516129,0.1125,0.0,2026-07-10,ATL,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ALEJANDRO KIRK,"Jul 10, 2026",TOR,SD,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,672386.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,82.04193548387097,21.64516129032258,0.2404736842105263,0.3171052631578948,0.0891089108910891,0.0,2026-07-10,SD,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,7.0,,,,,,,,,,,,,
ALEX BREGMAN,"Jul 10, 2026",CHC,CIN,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,608324.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,82.406,27.12,0.2324444444444444,0.3467037037037037,0.0733333333333333,0.0,2026-07-10,CIN,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ALEX CALL,"Jul 10, 2026",LAD,AZ,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,669743.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,78.7,6.615384615384615,0.0666666666666666,0.0983333333333333,0.0,0.0,2026-07-10,AZ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ALEX FREELAND,"Jul 10, 2026",LAD,AZ,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,690976.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,80.89444444444445,32.55555555555556,0.2751111111111111,0.3273333333333333,0.0294117647058823,0.0,2026-07-10,AZ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ALEX VESIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",LAD,AZ,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,4.0,19.0,14.0,,681911.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,AZ,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
AMED ROSARIO,"Jul 10, 2026",NYY,WSH,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,642708.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,74.84705882352942,19.705882352941178,0.2841428571428571,0.4744285714285715,0.0153846153846153,0.0,2026-07-10,WSH,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ANDREW BENINTENDI,"Jul 10, 2026",CWS,ATH,1.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,643217.0,4.0,8.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,78.3425,23.425,0.2747894736842105,0.3766315789473684,0.1041666666666666,0.0,2026-07-10,ATH,5.0,5.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,22.0,,,,,,,,,,,,,
ANDREW KITTREDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",BAL,KC,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0,11.0,8.0,,552640.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,KC,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
ANDREW MORRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",MIN,LAA,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,7.0,25.0,17.0,,702193.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,LAA,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
ANDREW VAUGHN,"Jul 10, 2026",MIL,PIT,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,683734.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,82.01724137931035,12.517241379310343,0.238,0.2858,0.05,0.0,2026-07-10,PIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ANDRÉS CHAPARRO,"Jul 10, 2026",WSH,NYY,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,665953.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,88.61666666666667,6.833333333333333,0.4313333333333333,1.1723333333333332,0.0909090909090909,0.0,2026-07-10,NYY,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,,,,,,,,,,,,,
ANDY PAGES,"Jul 10, 2026",LAD,AZ,1.0,4.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,681624.0,4.0,5.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,81.2720930232558,17.27906976744186,0.2859130434782609,0.4293043478260869,0.0629370629370629,0.0069930069930069,2026-07-10,AZ,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,5.0,20.0,,,,,,,,,,,,,
ANTHONY SEIGLER,"Jul 10, 2026",BOS,NYM,1.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,678011.0,4.0,6.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,80.68780487804878,22.70731707317073,0.32785,0.5581,0.0564516129032258,0.0080645161290322,2026-07-10,NYM,5.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,6.0,21.0,,,,,,,,,,,,,
ANTHONY VOLPE,"Jul 10, 2026",NYY,WSH,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,683011.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,82.93636363636364,17.136363636363637,0.2474545454545454,0.2934545454545454,0.0253164556962025,0.0,2026-07-10,WSH,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,,,,,,,,,,,,,
ANTONIO SENZATELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",COL,SF,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,15.0,10.0,,622608.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,SF,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
AUSTIN HEDGES,"Jul 10, 2026",CLE,MIA,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,595978.0,0.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,80.76190476190476,18.0,0.4174166666666667,0.7001666666666666,0.0923076923076923,0.0,2026-07-10,MIA,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,,,,,,,,,,,,,
AUSTIN MARTIN,"Jul 10, 2026",MIN,LAA,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,668885.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,85.22666666666667,12.2,0.5234,0.6626000000000001,0.0149253731343283,0.0,2026-07-10,LAA,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,
AUSTIN RILEY,"Jul 10, 2026",ATL,STL,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,663586.0,0.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,79.1,24.90322580645161,0.2883636363636364,0.4525454545454545,0.03954802259887,0.0056497175141242,2026-07-10,STL,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,12.0,,,,,,,,,,,,,
AUSTIN WELLS,"Jul 10, 2026",NYY,WSH,1.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,669224.0,4.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,81.15555555555555,15.74074074074074,0.2918461538461538,0.6933846153846154,0.0618556701030927,0.0103092783505154,2026-07-10,WSH,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,,,,,,,,,,,,,
BEAU BRIESKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",DET,PHI,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,7.0,25.0,21.0,,689225.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,PHI,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
BEN RICE,"Jul 10, 2026",NYY,WSH,1.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,700250.0,4.0,3.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,86.41132075471698,15.51851851851852,0.4103461538461538,0.8676923076923077,0.1045751633986928,0.0196078431372549,2026-07-10,WSH,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,16.0,,,,,,,,,,,,,
BLAZE ALEXANDER,"Jul 10, 2026",BAL,KC,1.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,677942.0,4.0,5.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,84.99615384615385,17.596153846153847,0.4718636363636364,0.7252727272727273,0.1229508196721311,0.0081967213114754,2026-07-10,KC,4.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,19.0,,,,,,,,,,,,,
BLAZE JORDAN,"Jul 10, 2026",STL,ATL,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,691458.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,84.14583333333333,12.333333333333334,0.3708235294117647,0.5603529411764706,0.0921052631578947,0.0,2026-07-10,ATL,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,,,,,,,,,,,,,
BOBBY WITT JR.,"Jul 10, 2026",KC,BAL,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,677951.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,86.6,18.918367346938776,0.3681290322580645,0.5762903225806452,0.1319444444444444,0.0138888888888888,2026-07-10,BAL,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,,,,,,,,,,,,,
BRADEN MONTGOMERY,"Jul 10, 2026",CWS,ATH,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,695731.0,0.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,80.56444444444445,8.311111111111112,0.2661923076923077,0.3539230769230769,0.0793650793650793,0.0,2026-07-10,ATH,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,,,,,,,,,,,,,
BRANDON LOWE,"Jul 10, 2026",PIT,MIL,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,664040.0,0.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,83.89259259259259,19.51851851851852,0.3763846153846154,0.5697692307692308,0.0628930817610062,0.0,2026-07-10,MIL,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,,,,,,,,,,,,,
BRANDON MARSH,"Jul 10, 2026",PHI,DET,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,669016.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,84.2804347826087,19.148936170212767,0.3487391304347825,0.5717391304347826,0.0789473684210526,0.0131578947368421,2026-07-10,DET,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,,,,,,,,,,,,,
BRANDON NIMMO,"Jul 10, 2026",TEX,HOU,1.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,607043.0,2.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,83.73103448275862,12.03448275862069,0.4251875,0.7231875,0.0941176470588235,0.0,2026-07-10,HOU,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,12.0,,,,,,,,,,,,,
BRANDON SPROAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",MIL,PIT,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,,16.0,83.0,51.0,,687075.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,PIT,3.0,9.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,12.0
BRANDON YOUNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",BAL,KC,1.0,1.0,0.0,0.0,0.0,7.0,8.0,3.0,3.0,1.0,5.0,2.0,0.0,,27.0,85.0,59.0,,687064.0,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,KC,7.0,21.0,5.0,3.0,1.0,8.0,2.0,0.0,0.0,1.0,31.0
BRANDYN GARCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",AZ,LAD,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,3.0,16.0,10.0,,805299.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,LAD,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
BRAXTON ASHCRAFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",PIT,MIL,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,6.0,2.0,0.0,,22.0,98.0,64.0,,677952.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,MIL,5.0,15.0,6.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,18.0
BRAYAN ROCCHIO,"Jul 10, 2026",CLE,MIA,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,677587.0,0.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,80.59210526315789,22.63157894736842,0.29725,0.479125,0.0862068965517241,0.0086206896551724,2026-07-10,MIA,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,,,,,,,,,,,,,
BRENNAN BERNARDINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",COL,SF,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,17.0,8.0,,657514.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,SF,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
BRETT BATY,"Jul 10, 2026",NYM,BOS,1.0,4.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,683146.0,4.0,6.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,86.9377358490566,23.88679245283019,0.4575769230769231,0.7328846153846154,0.1142857142857142,0.0142857142857142,2026-07-10,BOS,4.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,27.0,,,,,,,,,,,,,
BRICE MATTHEWS,"Jul 10, 2026",HOU,TEX,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,694728.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,80.88076923076923,16.76923076923077,0.2167692307692307,0.3318461538461538,0.0526315789473684,0.0,2026-07-10,TEX,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
BRICE TURANG,"Jul 10, 2026",MIL,PIT,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,668930.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,83.56756756756756,14.135135135135137,0.3725294117647059,0.5434705882352941,0.0890052356020942,0.0052356020942408,2026-07-10,PIT,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,
BROCK BURKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",CIN,CHC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0,12.0,9.0,,656271.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,CHC,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
BROCK STEWART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",LAD,AZ,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,,6.0,29.0,14.0,,592779.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,AZ,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0
BROOKS LEE,"Jul 10, 2026",MIN,LAA,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,686797.0,4.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,84.92264150943396,24.92452830188679,0.30956,0.40708,0.0694444444444444,0.0069444444444444,2026-07-10,LAA,4.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,14.0,,,,,,,,,,,,,
BRYAN KING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",HOU,TEX,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,,8.0,19.0,11.0,,687911.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,TEX,1.0,3.0,1.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,-6.0
